customer_id,signup_date,churn_date,plan,region,acquisition_channel,base_mrr
C001384,2023-03-01,,SMB,US,Organic,66.87
C001385,2023-03-01,2023-06-01,SMB,US,Paid Search,81.3
C001386,2023-03-01,2023-07-01,SMB,APAC,Organic,64.64
C001387,2023-03-01,2025-04-01,Mid,US,Social,605.03
C001388,2023-03-01,2023-06-01,SMB,EU,Paid Search,71.51
C001389,2023-03-01,2024-07-01,SMB,EU,Organic,108.7
C001390,2023-03-01,2025-05-01,SMB,APAC,Social,86.69
C001391,2023-03-01,2024-01-01,Mid,EU,Organic,341.41
C001392,2023-03-01,,Mid,EU,Organic,336.29
C001393,2023-03-01,2023-05-01,SMB,EU,Organic,92.92
C001394,2023-03-01,2024-03-01,SMB,EU,Organic,84.71
C001395,2023-03-01,,Mid,EU,Organic,379.54
C001396,2023-03-01,2023-10-01,SMB,EU,Organic,92.5
C001397,2023-03-01,2025-03-01,SMB,EU,Organic,94.89
C001398,2023-03-01,,Enterprise,APAC,Organic,3698.7
C001399,2023-03-01,2023-09-01,Mid,APAC,Social,675.85
C001400,2023-03-01,2023-06-01,SMB,EU,Paid Search,54.83
C001401,2023-03-01,2024-11-01,Mid,APAC,Organic,672.03
C001402,2023-03-01,2023-04-01,Mid,US,Referral,93.82
C001403,2023-03-01,,SMB,APAC,Organic,53.67
C001404,2023-03-01,2023-11-01,SMB,US,Social,107.78
C001405,2023-03-01,,SMB,US,Organic,130.61
C001406,2023-03-01,,SMB,US,Organic,66.55
C001407,2023-03-01,2024-04-01,Mid,US,Referral,98.69
C001408,2023-03-01,2023-06-01,SMB,US,Organic,100.71
C001409,2023-03-01,2023-09-01,SMB,US,Organic,94.18
C001410,2023-03-01,2023-08-01,SMB,EU,Paid Search,72.61
C001411,2023-03-01,,SMB,APAC,Paid Search,79.74
C001412,2023-03-01,,Mid,APAC,Social,564.14
C001413,2023-03-01,2023-11-01,SMB,US,Paid Search,61.21
C001414,2023-03-01,2023-06-01,Mid,APAC,Organic,87.11
C001415,2023-03-01,2024-06-01,SMB,APAC,Referral,114.82
C001416,2023-03-01,,Mid,EU,Paid Search,468.83
C001417,2023-03-01,2025-04-01,SMB,US,Social,63.88
C001418,2023-03-01,2023-04-01,SMB,US,Organic,58.65
C001419,2023-03-01,2023-07-01,SMB,EU,Paid Search,58.1
C001420,2023-03-01,2024-04-01,SMB,APAC,Organic,81.31
C001421,2023-03-01,2025-02-01,SMB,EU,Paid Search,69.85
C001422,2023-03-01,2023-09-01,SMB,US,Organic,98.18
C001423,2023-03-01,2024-05-01,SMB,EU,Organic,99.33
C001424,2023-03-01,,Mid,US,Paid Search,821.24
C001425,2023-03-01,2023-07-01,SMB,US,Social,64.58
C001426,2023-03-01,2024-04-01,SMB,US,Paid Search,70.14
C001427,2023-03-01,,Mid,US,Paid Search,631.62
C001428,2023-03-01,2023-05-01,SMB,APAC,Social,99.34
C001429,2023-03-01,2023-08-01,SMB,US,Referral,114.1
C001430,2023-03-01,2023-08-01,Mid,US,Paid Search,588.93
C001431,2023-03-01,2023-05-01,Mid,APAC,Social,776.19
C001432,2023-03-01,2024-06-01,SMB,US,Organic,81.61
C001433,2023-03-01,2024-02-01,SMB,US,Paid Search,77.64
C001434,2023-03-01,2024-09-01,SMB,APAC,Social,108.27
C001435,2023-03-01,2024-05-01,SMB,EU,Paid Search,122.93
C001436,2023-03-01,2024-09-01,Mid,US,Organic,602.75
C001437,2023-03-01,2023-12-01,Mid,US,Paid Search,508.52
C001438,2023-03-01,2024-10-01,Mid,APAC,Organic,286.46
C001439,2023-03-01,2025-01-01,SMB,US,Organic,79.76
C001440,2023-03-01,2024-08-01,Enterprise,US,Paid Search,2912.28
C001441,2023-03-01,,SMB,US,Referral,87.47
C001442,2023-03-01,2025-02-01,SMB,EU,Organic,71.18
C001443,2023-03-01,,Mid,US,Paid Search,706.07
C001444,2023-03-01,2024-04-01,SMB,US,Social,63.55
C001445,2023-03-01,2023-06-01,Mid,EU,Paid Search,344.8
C001446,2023-03-01,2023-11-01,SMB,APAC,Paid Search,94.02
C001447,2023-03-01,,SMB,US,Organic,122.48
C001448,2023-03-01,2025-06-01,SMB,US,Social,62.41
C001449,2023-03-01,,SMB,US,Organic,27.0
C001450,2023-03-01,2024-01-01,SMB,US,Social,63.39
C001451,2023-03-01,2023-10-01,SMB,APAC,Social,47.12
C001452,2023-03-01,,SMB,APAC,Paid Search,122.31
C001453,2023-03-01,,SMB,US,Paid Search,81.21
C001454,2023-03-01,,Mid,EU,Paid Search,732.1
C001455,2023-03-01,2023-10-01,SMB,US,Organic,68.76
C001456,2023-03-01,,SMB,EU,Organic,107.29
C001457,2023-03-01,2025-02-01,SMB,US,Social,54.55
C001458,2023-03-01,,Enterprise,US,Referral,3165.76
C001459,2023-03-01,,Enterprise,US,Paid Search,2510.3
C001460,2023-03-01,2024-09-01,SMB,EU,Paid Search,129.52
C001461,2023-03-01,2025-04-01,SMB,APAC,Organic,72.99
C001462,2023-03-01,2024-11-01,SMB,US,Paid Search,60.56
C001463,2023-03-01,2024-12-01,Mid,US,Paid Search,316.17
C001464,2023-03-01,2023-08-01,SMB,US,Organic,86.12
C001465,2023-03-01,2023-11-01,SMB,EU,Organic,63.25
C001466,2023-03-01,2025-06-01,Mid,EU,Organic,804.54
C001467,2023-03-01,2024-08-01,SMB,EU,Social,101.39
C001468,2023-03-01,,SMB,APAC,Organic,81.44
C001469,2023-03-01,2023-10-01,SMB,US,Social,115.31
C001470,2023-03-01,2025-08-01,SMB,US,Social,95.43
C001471,2023-03-01,2024-04-01,SMB,APAC,Paid Search,111.88
C001472,2023-03-01,,SMB,APAC,Paid Search,68.05
C001473,2023-03-01,2024-08-01,SMB,EU,Paid Search,62.91
C001474,2023-03-01,2023-08-01,SMB,APAC,Organic,75.93
C001475,2023-03-01,2023-10-01,SMB,EU,Social,81.62
C001476,2023-03-01,2024-01-01,SMB,EU,Paid Search,71.02
C001477,2023-03-01,2023-10-01,SMB,APAC,Paid Search,68.2
C001478,2023-03-01,2024-05-01,Enterprise,US,Organic,3891.72
C001479,2023-04-01,2023-11-01,SMB,EU,Social,143.88
C001480,2023-04-01,,SMB,APAC,Paid Search,104.27
C001481,2023-04-01,,Mid,US,Paid Search,760.12
C001482,2023-04-01,2024-02-01,Mid,US,Organic,485.44
C001483,2023-04-01,2023-05-01,SMB,US,Paid Search,68.28
C001484,2023-04-01,,SMB,APAC,Paid Search,29.18
C001485,2023-04-01,2023-07-01,SMB,US,Organic,106.97
C001486,2023-04-01,2024-04-01,SMB,US,Paid Search,83.15
C001487,2023-04-01,2024-07-01,SMB,US,Social,33.14
C001488,2023-04-01,2023-05-01,SMB,US,Paid Search,119.62
C001489,2023-04-01,2024-02-01,Mid,EU,Organic,811.53
C001490,2023-04-01,,SMB,US,Organic,97.28
C001491,2023-04-01,2024-09-01,Mid,US,Social,360.86
C001492,2023-04-01,2025-02-01,SMB,EU,Organic,53.83
C001493,2023-04-01,2024-04-01,SMB,US,Organic,65.93
C001494,2023-04-01,,SMB,EU,Organic,78.08
C001495,2023-04-01,,Enterprise,EU,Paid Search,3130.72
C001496,2023-04-01,,Mid,APAC,Organic,932.39
C001497,2023-04-01,2025-05-01,SMB,EU,Paid Search,70.53
C001498,2023-04-01,,Mid,US,Paid Search,635.76
C001499,2023-04-01,,SMB,EU,Paid Search,90.6
C001500,2023-04-01,,SMB,APAC,Organic,69.03
C001501,2023-04-01,2024-04-01,SMB,US,Social,84.23
C001502,2023-04-01,,Mid,EU,Social,775.61
C001503,2023-04-01,,SMB,US,Social,118.92
C001504,2023-04-01,2023-07-01,SMB,EU,Organic,90.36
C001505,2023-04-01,,Mid,EU,Social,696.79
C001506,2023-04-01,2024-10-01,SMB,US,Organic,101.72
C001507,2023-04-01,,SMB,US,Paid Search,116.14
C001508,2023-04-01,2024-02-01,SMB,US,Referral,75.19
C001509,2023-04-01,2023-06-01,SMB,US,Referral,68.48
C001510,2023-04-01,,SMB,US,Referral,56.31
C001511,2023-04-01,,SMB,US,Social,61.0
C001512,2023-04-01,2023-09-01,SMB,US,Paid Search,62.59
C001513,2023-04-01,2024-01-01,SMB,APAC,Organic,109.69
C001514,2023-04-01,,Mid,EU,Social,538.67
C001515,2023-04-01,2024-03-01,Mid,US,Organic,802.82
C001516,2023-04-01,2024-07-01,SMB,US,Organic,56.87
C001517,2023-04-01,2023-06-01,SMB,APAC,Paid Search,67.24
C001518,2023-04-01,2024-01-01,SMB,US,Social,140.86
C001519,2023-04-01,2023-12-01,SMB,APAC,Social,67.27
C001520,2023-04-01,,Mid,APAC,Organic,817.44
C001521,2023-04-01,2023-05-01,SMB,US,Paid Search,80.86
C001522,2023-04-01,2023-09-01,SMB,EU,Social,51.51
C001523,2023-04-01,2025-02-01,SMB,US,Organic,97.81
C001524,2023-04-01,,SMB,US,Paid Search,139.91
C001525,2023-04-01,,SMB,APAC,Paid Search,74.37
C001526,2023-04-01,,Enterprise,EU,Organic,2706.1
C001527,2023-04-01,2024-09-01,Mid,EU,Paid Search,327.11
C001528,2023-04-01,2024-08-01,SMB,APAC,Paid Search,58.5
C001529,2023-04-01,2024-11-01,SMB,US,Organic,71.27
C001530,2023-04-01,2023-05-01,SMB,US,Paid Search,74.41
C001531,2023-04-01,2023-11-01,Mid,APAC,Social,585.4
C001532,2023-04-01,2025-02-01,Mid,APAC,Social,687.41
C001533,2023-04-01,2023-08-01,SMB,APAC,Social,105.66
C001534,2023-04-01,,SMB,US,Paid Search,68.23
C001535,2023-04-01,2023-11-01,SMB,EU,Social,38.86
C001536,2023-04-01,2024-07-01,SMB,EU,Paid Search,80.69
C001537,2023-04-01,2023-08-01,SMB,EU,Paid Search,105.08
C001538,2023-04-01,2024-05-01,SMB,US,Paid Search,75.83
C001539,2023-04-01,2025-02-01,Mid,EU,Paid Search,702.76
C001540,2023-04-01,2025-06-01,SMB,APAC,Paid Search,108.24
C001541,2023-04-01,,SMB,US,Organic,49.66
C001542,2023-04-01,2023-11-01,SMB,US,Social,32.69
C001543,2023-04-01,2023-07-01,SMB,US,Organic,69.42
C001544,2023-04-01,2025-02-01,SMB,APAC,Social,43.49
C001545,2023-04-01,2024-08-01,SMB,US,Social,103.52
C001546,2023-04-01,2023-07-01,SMB,EU,Organic,95.11
C001547,2023-04-01,,SMB,US,Referral,93.48
C001548,2023-04-01,,Mid,APAC,Organic,695.71
C001549,2023-04-01,,Mid,APAC,Organic,450.8
C001550,2023-04-01,2024-07-01,SMB,US,Organic,94.22
C001551,2023-04-01,,SMB,APAC,Organic,50.44
C001552,2023-04-01,2025-03-01,SMB,US,Organic,91.38
C001553,2023-04-01,,SMB,US,Paid Search,79.59
C001554,2023-04-01,2023-08-01,Mid,EU,Organic,560.63
C001555,2023-04-01,2023-08-01,SMB,US,Social,82.18
C001556,2023-04-01,2023-12-01,SMB,EU,Organic,104.41
C001557,2023-04-01,2023-10-01,SMB,US,Organic,78.64
C001558,2023-04-01,,Mid,US,Organic,802.41
C001559,2023-04-01,2023-06-01,SMB,APAC,Paid Search,103.86
C001560,2023-04-01,2024-09-01,SMB,EU,Referral,88.8
C001561,2023-04-01,2023-12-01,SMB,EU,Paid Search,54.42
C001562,2023-04-01,,SMB,US,Organic,56.48
C001563,2023-05-01,,Mid,APAC,Organic,914.36
C001564,2023-05-01,,SMB,US,Paid Search,112.47
C001565,2023-05-01,,Mid,US,Paid Search,320.28
C001566,2023-05-01,2023-09-01,Mid,EU,Social,879.98
C001567,2023-05-01,2024-07-01,Mid,APAC,Paid Search,511.07
C001568,2023-05-01,2023-06-01,Mid,US,Paid Search,716.26
C001569,2023-05-01,2023-11-01,SMB,US,Organic,70.41
C001570,2023-05-01,2023-09-01,SMB,EU,Organic,72.01
C001571,2023-05-01,2024-02-01,SMB,EU,Organic,90.17
C001572,2023-05-01,,SMB,US,Social,55.16
C001573,2023-05-01,2023-08-01,Mid,APAC,Social,743.36
C001574,2023-05-01,2024-02-01,Mid,US,Referral,127.29
C001575,2023-05-01,2023-11-01,SMB,US,Organic,94.63
C001576,2023-05-01,2023-09-01,SMB,US,Paid Search,113.29
C001577,2023-05-01,,SMB,EU,Paid Search,77.84
C001578,2023-05-01,2025-05-01,SMB,US,Referral,43.1
C001579,2023-05-01,2024-01-01,SMB,US,Paid Search,76.29
C001580,2023-05-01,2024-11-01,Mid,US,Paid Search,459.92
C001581,2023-05-01,,SMB,US,Referral,81.08
C001582,2023-05-01,2023-07-01,SMB,EU,Organic,97.87
C001583,2023-05-01,,Mid,APAC,Referral,376.05
C001584,2023-05-01,2023-06-01,SMB,US,Social,66.68
C001585,2023-05-01,2024-04-01,SMB,US,Paid Search,47.86
C001586,2023-05-01,2025-01-01,SMB,US,Referral,97.82
C001587,2023-05-01,,Mid,US,Organic,537.42
C001588,2023-05-01,2024-02-01,SMB,US,Referral,84.58
C001589,2023-05-01,2025-08-01,Mid,US,Paid Search,691.33
C001590,2023-05-01,2024-03-01,SMB,APAC,Organic,33.29
C001591,2023-05-01,2024-05-01,SMB,APAC,Organic,77.59
C001592,2023-05-01,2024-01-01,Mid,US,Organic,751.29
C001593,2023-05-01,2023-08-01,SMB,US,Paid Search,79.64
C001594,2023-05-01,2023-10-01,SMB,US,Paid Search,52.32
C001595,2023-05-01,2024-08-01,SMB,EU,Referral,63.77
C001596,2023-05-01,2025-06-01,SMB,APAC,Paid Search,80.35
C001597,2023-05-01,2024-05-01,SMB,EU,Paid Search,76.47
C001598,2023-05-01,,Mid,APAC,Organic,444.86
C001599,2023-05-01,2024-05-01,SMB,EU,Organic,95.34
C001600,2023-05-01,,Mid,APAC,Social,487.16
C001601,2023-05-01,2024-07-01,SMB,US,Organic,58.75
C001602,2023-05-01,2024-10-01,SMB,US,Organic,94.96
C001603,2023-05-01,2024-10-01,SMB,EU,Paid Search,50.88
C001604,2023-05-01,2023-08-01,SMB,EU,Referral,96.7
C001605,2023-05-01,2023-09-01,Mid,EU,Referral,1004.92
C001606,2023-05-01,,Mid,EU,Referral,716.42
C001607,2023-05-01,2023-06-01,Mid,US,Paid Search,337.24
C001608,2023-05-01,,Enterprise,US,Referral,3053.02
C001609,2023-05-01,,Mid,US,Referral,556.01
C001610,2023-05-01,,Mid,US,Organic,642.96
C001611,2023-05-01,2024-01-01,SMB,EU,Paid Search,63.28
C001612,2023-05-01,2024-10-01,SMB,EU,Referral,32.2
C001613,2023-05-01,2023-11-01,SMB,EU,Paid Search,75.91
C001614,2023-05-01,2023-06-01,SMB,US,Organic,29.44
C001615,2023-05-01,2025-02-01,SMB,EU,Social,116.91
C001616,2023-05-01,2023-10-01,SMB,APAC,Organic,67.15
C001617,2023-05-01,2024-10-01,Mid,US,Paid Search,613.85
C001618,2023-05-01,2024-03-01,SMB,EU,Paid Search,82.58
C001619,2023-05-01,2024-03-01,Mid,US,Organic,509.35
C001620,2023-05-01,2024-06-01,SMB,APAC,Paid Search,89.35
C001621,2023-05-01,,Mid,US,Social,406.58
C001622,2023-05-01,2023-12-01,SMB,US,Organic,95.05
C001623,2023-05-01,2025-01-01,Mid,EU,Paid Search,681.48
C001624,2023-05-01,2024-06-01,SMB,US,Social,78.62
C001625,2023-05-01,2023-10-01,SMB,EU,Organic,56.59
C001626,2023-05-01,,SMB,US,Paid Search,126.48
C001627,2023-05-01,2024-06-01,Mid,US,Social,484.43
C001628,2023-05-01,,Enterprise,APAC,Social,5229.45
C001629,2023-05-01,2023-11-01,SMB,APAC,Social,65.84
C001630,2023-05-01,,SMB,APAC,Organic,94.8
C001631,2023-05-01,,Mid,US,Paid Search,564.98
C001632,2023-05-01,2023-08-01,SMB,US,Paid Search,90.62
C001633,2023-05-01,2025-08-01,SMB,EU,Social,84.06
C001634,2023-05-01,2023-08-01,SMB,EU,Paid Search,95.35
C001635,2023-05-01,2023-08-01,SMB,APAC,Organic,86.46
C001636,2023-05-01,2024-10-01,SMB,EU,Social,29.41
C001637,2023-05-01,,Mid,EU,Social,511.03
C001638,2023-05-01,2023-07-01,SMB,US,Paid Search,108.95
C001639,2023-05-01,2024-12-01,SMB,US,Organic,113.28
C001640,2023-05-01,2023-08-01,SMB,EU,Organic,109.11
C001641,2023-05-01,2025-05-01,Mid,US,Social,781.65
C001642,2023-05-01,2023-09-01,SMB,US,Paid Search,70.69
C001643,2023-05-01,2024-07-01,SMB,EU,Social,89.41
C001644,2023-05-01,,Mid,US,Organic,666.89
C001645,2023-05-01,2025-06-01,SMB,EU,Referral,98.46
C001646,2023-05-01,2024-05-01,SMB,US,Organic,79.14
C001647,2023-05-01,,Enterprise,US,Social,2763.58
C001648,2023-05-01,,Mid,EU,Paid Search,830.61
C001649,2023-05-01,2025-08-01,SMB,EU,Organic,106.57
C001650,2023-05-01,,Enterprise,US,Referral,4961.78
C001651,2023-05-01,2024-06-01,SMB,US,Organic,75.67
C001652,2023-05-01,2023-08-01,SMB,APAC,Organic,63.39
C001653,2023-05-01,2023-11-01,SMB,APAC,Organic,74.38
C001654,2023-05-01,2024-01-01,SMB,APAC,Organic,76.03
C001655,2023-06-01,,SMB,US,Paid Search,54.64
C001656,2023-06-01,,SMB,US,Organic,50.51
C001657,2023-06-01,,SMB,EU,Organic,73.1
C001658,2023-06-01,,Mid,EU,Paid Search,440.12
C001659,2023-06-01,2024-02-01,SMB,US,Social,61.72
C001660,2023-06-01,2025-01-01,Mid,US,Organic,568.19
C001661,2023-06-01,2024-02-01,Mid,APAC,Organic,640.58
C001662,2023-06-01,2023-10-01,SMB,US,Paid Search,99.03
C001663,2023-06-01,2023-11-01,SMB,US,Social,75.11
C001664,2023-06-01,2024-10-01,SMB,EU,Paid Search,42.52
C001665,2023-06-01,2023-11-01,Mid,US,Social,778.23
C001666,2023-06-01,2024-06-01,SMB,US,Organic,83.15
C001667,2023-06-01,2023-09-01,SMB,EU,Social,104.31
C001668,2023-06-01,,SMB,APAC,Organic,114.06
C001669,2023-06-01,,SMB,US,Paid Search,119.57
C001670,2023-06-01,2023-10-01,SMB,APAC,Organic,96.31
C001671,2023-06-01,2024-12-01,SMB,EU,Organic,45.5
C001672,2023-06-01,2024-08-01,SMB,EU,Organic,109.52
C001673,2023-06-01,2024-01-01,Mid,EU,Paid Search,457.86
C001674,2023-06-01,2025-05-01,SMB,EU,Organic,137.41
C001675,2023-06-01,2023-07-01,SMB,US,Social,89.16
C001676,2023-06-01,2024-12-01,SMB,US,Paid Search,115.3
C001677,2023-06-01,,Mid,US,Organic,561.92
C001678,2023-06-01,2024-01-01,SMB,EU,Organic,92.7
C001679,2023-06-01,,SMB,APAC,Paid Search,69.29
C001680,2023-06-01,,SMB,US,Social,81.54
C001681,2023-06-01,,SMB,EU,Paid Search,88.81
C001682,2023-06-01,2023-07-01,SMB,EU,Paid Search,106.49
C001683,2023-06-01,2024-05-01,Enterprise,US,Organic,4501.13
C001684,2023-06-01,2025-06-01,SMB,US,Referral,85.35
C001685,2023-06-01,,Enterprise,US,Social,3248.21
C001686,2023-06-01,,SMB,EU,Organic,46.87
C001687,2023-06-01,,Mid,EU,Referral,656.58
C001688,2023-06-01,2024-07-01,Mid,EU,Organic,658.39
C001689,2023-06-01,2023-09-01,SMB,US,Paid Search,98.76
C001690,2023-06-01,2025-05-01,SMB,EU,Social,74.17
C001691,2023-06-01,2024-11-01,SMB,EU,Organic,92.95
C001692,2023-06-01,2024-06-01,Mid,APAC,Organic,523.9
C001693,2023-06-01,,Mid,US,Paid Search,737.99
C001694,2023-06-01,2025-06-01,SMB,US,Social,92.34
C001695,2023-06-01,2024-07-01,SMB,EU,Organic,111.53
C001696,2023-06-01,2023-08-01,SMB,APAC,Social,90.33
C001697,2023-06-01,2024-05-01,Mid,EU,Organic,180.15
C001698,2023-06-01,,SMB,EU,Social,79.45
C001699,2023-06-01,2025-03-01,SMB,US,Organic,62.24
C001700,2023-06-01,2024-11-01,SMB,EU,Organic,164.01
C001701,2023-06-01,,SMB,US,Referral,39.14
C001702,2023-06-01,2023-11-01,Mid,EU,Paid Search,712.35
C001703,2023-06-01,,SMB,US,Referral,117.9
C001704,2023-06-01,,SMB,EU,Organic,27.56
C001705,2023-06-01,2024-02-01,Mid,US,Social,655.08
C001706,2023-06-01,2024-10-01,SMB,APAC,Social,78.98
C001707,2023-06-01,,Mid,US,Social,625.15
C001708,2023-06-01,,Enterprise,EU,Paid Search,1266.06
C001709,2023-06-01,2023-12-01,SMB,EU,Social,103.17
C001710,2023-06-01,2024-06-01,Mid,US,Organic,738.16
C001711,2023-06-01,2024-11-01,SMB,EU,Referral,72.14
C001712,2023-06-01,2024-03-01,SMB,US,Organic,38.98
C001713,2023-06-01,2024-05-01,SMB,US,Organic,62.5
C001714,2023-06-01,2024-01-01,SMB,US,Organic,102.55
C001715,2023-06-01,2023-08-01,SMB,EU,Paid Search,78.79
C001716,2023-06-01,2024-09-01,SMB,US,Paid Search,87.0
C001717,2023-06-01,,SMB,EU,Paid Search,95.49
C001718,2023-06-01,2024-06-01,SMB,US,Social,72.4
C001719,2023-06-01,,SMB,US,Social,74.19
C001720,2023-06-01,,SMB,US,Paid Search,99.61
C001721,2023-06-01,,Mid,EU,Organic,1019.86
C001722,2023-06-01,,Mid,APAC,Organic,519.09
C001723,2023-06-01,2025-05-01,SMB,US,Organic,64.31
C001724,2023-06-01,2025-05-01,SMB,EU,Organic,106.55
C001725,2023-06-01,2024-09-01,SMB,EU,Referral,121.28
C001726,2023-06-01,2025-02-01,SMB,EU,Paid Search,88.13
C001727,2023-06-01,,Mid,US,Organic,697.37
C001728,2023-06-01,,SMB,EU,Organic,83.91
C001729,2023-06-01,2024-07-01,SMB,APAC,Social,111.43
C001730,2023-06-01,,Enterprise,APAC,Social,2666.13
C001731,2023-06-01,2024-12-01,SMB,APAC,Paid Search,49.66
C001732,2023-06-01,,SMB,US,Paid Search,75.57
C001733,2023-06-01,2025-02-01,SMB,US,Paid Search,66.79
C001734,2023-06-01,2024-10-01,SMB,US,Social,74.15
C001735,2023-06-01,2023-09-01,SMB,APAC,Social,32.74
C001736,2023-06-01,,SMB,US,Organic,78.54
C001737,2023-06-01,,Mid,US,Organic,464.32
C001738,2023-06-01,,SMB,APAC,Organic,70.4
C001739,2023-06-01,2024-12-01,SMB,US,Organic,56.92
C001740,2023-06-01,2024-02-01,SMB,APAC,Organic,89.27
C001741,2023-06-01,2024-07-01,Mid,US,Paid Search,559.17
C001742,2023-06-01,2024-03-01,SMB,US,Organic,74.07
C001743,2023-06-01,2024-12-01,SMB,EU,Organic,111.49
C001744,2023-06-01,,SMB,US,Social,78.68
C001745,2023-06-01,,SMB,APAC,Paid Search,49.62
C001746,2023-06-01,2023-10-01,SMB,US,Paid Search,94.86
C001747,2023-06-01,2023-07-01,Mid,APAC,Social,525.64
C001748,2023-07-01,2024-01-01,Enterprise,APAC,Social,2521.93
C001749,2023-07-01,2024-11-01,Mid,US,Paid Search,614.54
C001750,2023-07-01,2025-07-01,SMB,US,Paid Search,98.11
C001751,2023-07-01,,SMB,US,Social,81.59
C001752,2023-07-01,2024-04-01,SMB,APAC,Referral,87.96
C001753,2023-07-01,,Mid,US,Organic,775.47
C001754,2023-07-01,,SMB,US,Paid Search,85.15
C001755,2023-07-01,2024-01-01,SMB,EU,Paid Search,167.29
C001756,2023-07-01,2023-11-01,SMB,EU,Paid Search,74.2
C001757,2023-07-01,,Mid,APAC,Paid Search,919.34
C001758,2023-07-01,2025-01-01,SMB,US,Paid Search,39.75
C001759,2023-07-01,,Mid,EU,Referral,432.37
C001760,2023-07-01,2024-07-01,Mid,US,Referral,990.45
C001761,2023-07-01,2024-08-01,SMB,US,Organic,54.78
C001762,2023-07-01,2024-11-01,SMB,US,Paid Search,84.92
C001763,2023-07-01,2024-01-01,Mid,US,Organic,872.62
C001764,2023-07-01,2024-04-01,SMB,EU,Paid Search,64.17
C001765,2023-07-01,,Mid,US,Paid Search,588.87
C001766,2023-07-01,2023-11-01,SMB,APAC,Referral,139.53
C001767,2023-07-01,,Mid,US,Organic,387.52
C001768,2023-07-01,2023-12-01,SMB,US,Social,58.77
C001769,2023-07-01,2024-09-01,SMB,US,Social,47.44
C001770,2023-07-01,2024-08-01,SMB,APAC,Social,58.42
C001771,2023-07-01,2023-10-01,SMB,APAC,Social,58.4
C001772,2023-07-01,2024-01-01,SMB,EU,Social,68.15
C001773,2023-07-01,,SMB,US,Organic,161.92
C001774,2023-07-01,,Mid,APAC,Paid Search,521.28
C001775,2023-07-01,,Enterprise,US,Social,3017.16
C001776,2023-07-01,2024-10-01,SMB,EU,Paid Search,88.68
C001777,2023-07-01,2025-04-01,SMB,EU,Paid Search,109.49
C001778,2023-07-01,2023-09-01,SMB,US,Organic,108.01
C001779,2023-07-01,2024-01-01,SMB,EU,Social,48.11
C001780,2023-07-01,,Mid,US,Organic,882.48
C001781,2023-07-01,2023-12-01,SMB,US,Referral,78.47
C001782,2023-07-01,2023-08-01,SMB,US,Social,87.48
C001783,2023-07-01,2025-03-01,SMB,EU,Organic,85.75
C001784,2023-07-01,2025-08-01,SMB,US,Paid Search,75.6
C001785,2023-07-01,2023-12-01,SMB,EU,Social,56.96
C001786,2023-07-01,2024-03-01,SMB,EU,Social,92.03
C001787,2023-07-01,2024-02-01,SMB,APAC,Organic,79.51
C001788,2023-07-01,,SMB,EU,Paid Search,95.38
C001789,2023-07-01,2023-08-01,SMB,APAC,Organic,54.98
C001790,2023-07-01,,Mid,US,Social,796.63
C001791,2023-07-01,2023-09-01,Mid,US,Paid Search,412.11
C001792,2023-07-01,2024-04-01,SMB,US,Social,98.38
C001793,2023-07-01,,SMB,EU,Referral,79.75
C001794,2023-07-01,2025-04-01,Mid,US,Paid Search,1105.28
C001795,2023-07-01,2023-12-01,SMB,APAC,Organic,96.86
C001796,2023-07-01,2025-04-01,Mid,US,Referral,777.54
C001797,2023-07-01,2024-10-01,Mid,EU,Organic,250.01
C001798,2023-07-01,,Mid,APAC,Organic,734.87
C001799,2023-07-01,2023-09-01,SMB,US,Social,83.31
C001800,2023-07-01,,SMB,US,Paid Search,40.3
C001801,2023-07-01,2025-06-01,SMB,US,Paid Search,99.92
C001802,2023-07-01,2024-10-01,SMB,APAC,Organic,57.41
C001803,2023-07-01,,Mid,US,Paid Search,654.99
C001804,2023-07-01,2025-01-01,SMB,US,Referral,48.27
C001805,2023-07-01,,SMB,US,Organic,137.49
C001806,2023-07-01,,SMB,EU,Organic,61.15
C001807,2023-07-01,,SMB,US,Paid Search,61.93
C001808,2023-07-01,2024-03-01,SMB,US,Paid Search,115.58
C001809,2023-07-01,2023-12-01,SMB,APAC,Social,49.94
C001810,2023-07-01,,SMB,US,Social,101.04
C001811,2023-07-01,,SMB,US,Referral,73.3
C001812,2023-07-01,2025-04-01,SMB,APAC,Paid Search,91.8
C001813,2023-07-01,,Enterprise,US,Organic,6617.46
C001814,2023-07-01,2025-06-01,SMB,US,Organic,42.82
C001815,2023-07-01,2024-04-01,SMB,US,Organic,64.0
C001816,2023-07-01,2024-01-01,SMB,APAC,Paid Search,118.04
C001817,2023-07-01,,Mid,US,Paid Search,555.23
C001818,2023-07-01,2025-04-01,SMB,US,Organic,81.48
C001819,2023-07-01,,Enterprise,US,Social,4235.14
C001820,2023-07-01,,Mid,US,Organic,625.84
C001821,2023-07-01,2024-06-01,SMB,APAC,Paid Search,55.09
C001822,2023-07-01,,SMB,EU,Organic,45.89
C001823,2023-07-01,2025-06-01,SMB,APAC,Social,48.03
C001824,2023-07-01,2023-10-01,SMB,APAC,Social,91.13
C001825,2023-07-01,2024-10-01,SMB,EU,Organic,86.04
C001826,2023-07-01,2023-10-01,Mid,APAC,Paid Search,449.9
C001827,2023-07-01,,SMB,US,Organic,29.94
C001828,2023-07-01,,Mid,EU,Paid Search,229.01
